model	gene	annotation
iLB1027_lipid	PHATRDRAFT_51245	http://identifiers.org/interpro/IPR000089
iLB1027_lipid	PHATRDRAFT_51245	http://identifiers.org/interpro/IPR005479
iLB1027_lipid	PHATRDRAFT_51245	http://identifiers.org/interpro/IPR005481
iLB1027_lipid	PHATRDRAFT_51245	http://identifiers.org/interpro/IPR005482
iLB1027_lipid	PHATRDRAFT_45886	http://identifiers.org/ncbigene/7200978
iLB1027_lipid	PHATRDRAFT_45886	http://identifiers.org/interpro/IPR000022
iLB1027_lipid	PHATRDRAFT_51830	http://identifiers.org/ncbigene/7200158
iLB1027_lipid	PHATRDRAFT_43604	http://identifiers.org/ncbigene/7197479
iLB1027_lipid	PHATRDRAFT_43604	http://identifiers.org/interpro/IPR000172
iLB1027_lipid	PHATRDRAFT_43604	http://identifiers.org/interpro/IPR007867
iLB1027_lipid	PHATRDRAFT_49903	http://identifiers.org/ncbigene/7198605
iLB1027_lipid	PHATRDRAFT_49903	http://identifiers.org/interpro/IPR000277
iLB1027_lipid	PHATRDRAFT_19699	http://identifiers.org/ncbigene/7200097
iLB1027_lipid	PHATRDRAFT_19699	http://identifiers.org/interpro/IPR004839
iLB1027_lipid	PHATRDRAFT_45434	http://identifiers.org/ncbigene/7200545
iLB1027_lipid	PHATRDRAFT_45434	http://identifiers.org/interpro/IPR001509
iLB1027_lipid	PHATRDRAFT_42872	http://identifiers.org/ncbigene/7196518
iLB1027_lipid	PHATRDRAFT_42543	http://identifiers.org/ncbigene/7196703
iLB1027_lipid	PHATRDRAFT_44748	http://identifiers.org/ncbigene/7199723
iLB1027_lipid	PHATRDRAFT_16430	http://identifiers.org/ncbigene/7198808
iLB1027_lipid	PHATRDRAFT_16430	http://identifiers.org/interpro/IPR001327
iLB1027_lipid	PHATRDRAFT_41170	http://identifiers.org/ncbigene/7199027
iLB1027_lipid	PHATRDRAFT_10902	http://identifiers.org/ncbigene/7197620
iLB1027_lipid	PHATRDRAFT_10902	http://identifiers.org/interpro/IPR000182
iLB1027_lipid	PHATRDRAFT_42832	http://identifiers.org/ncbigene/7196432
iLB1027_lipid	PHATRDRAFT_42832	http://identifiers.org/interpro/IPR001189
iLB1027_lipid	PHATRDRAFT_768	http://identifiers.org/ncbigene/7201306
iLB1027_lipid	PHATRDRAFT_768	http://identifiers.org/interpro/IPR001734
iLB1027_lipid	PHATRDRAFT_20424	http://identifiers.org/ncbigene/7201414
iLB1027_lipid	PHATRDRAFT_20424	http://identifiers.org/interpro/IPR001734
iAM_Pb448	PBANKA_122820	http://identifiers.org/ncbigene/3428113
iAM_Pb448	PBANKA_122820	http://identifiers.org/interpro/IPR006096
iAM_Pb448	PBANKA_122820	http://identifiers.org/interpro/IPR016040
iAM_Pb448	PBANKA_122820	http://identifiers.org/interpro/IPR028971
iAM_Pb448	PBANKA_122820	http://identifiers.org/uniprot/A0A077XHD4
iAM_Pb448	PBANKA_122820	http://identifiers.org/goa/A0A077XHD4
iAM_Pb448	PBANKA_102620	http://identifiers.org/ncbigene/3422693
iAM_Pb448	PBANKA_102620	http://identifiers.org/interpro/IPR006095
iAM_Pb448	PBANKA_102620	http://identifiers.org/interpro/IPR006096
iAM_Pb448	PBANKA_102620	http://identifiers.org/interpro/IPR006097
iAM_Pb448	PBANKA_102620	http://identifiers.org/interpro/IPR014362
iAM_Pb448	PBANKA_102620	http://identifiers.org/interpro/IPR016040
iAM_Pb448	PBANKA_102620	http://identifiers.org/uniprot/A0A077YCV4
iAM_Pb448	PBANKA_102620	http://identifiers.org/goa/A0A077YCV4
iAM_Pb448	PBANKA_101400	http://identifiers.org/ncbigene/3427585
iAM_Pb448	PBANKA_101400	http://identifiers.org/interpro/IPR006095
iAM_Pb448	PBANKA_101400	http://identifiers.org/interpro/IPR006096
iAM_Pb448	PBANKA_101400	http://identifiers.org/interpro/IPR006097
iAM_Pb448	PBANKA_101400	http://identifiers.org/interpro/IPR014362
iAM_Pb448	PBANKA_101400	http://identifiers.org/interpro/IPR016040
iAM_Pb448	PBANKA_101400	http://identifiers.org/uniprot/A0A077YGI8
iAM_Pb448	PBANKA_101400	http://identifiers.org/goa/A0A077YGI8
iAM_Pb448	PBANKA_100950	http://identifiers.org/ncbigene/3428267
iAM_Pb448	PBANKA_100950	http://identifiers.org/interpro/IPR002489
iAM_Pb448	PBANKA_100950	http://identifiers.org/interpro/IPR002932
iAM_Pb448	PBANKA_100950	http://identifiers.org/interpro/IPR006005
iAM_Pb448	PBANKA_100950	http://identifiers.org/interpro/IPR006982
iAM_Pb448	PBANKA_100950	http://identifiers.org/interpro/IPR009051
iAM_Pb448	PBANKA_100950	http://identifiers.org/interpro/IPR013785
iAM_Pb448	PBANKA_100950	http://identifiers.org/interpro/IPR017932
iAM_Pb448	PBANKA_100950	http://identifiers.org/interpro/IPR023753
iAM_Pb448	PBANKA_100950	http://identifiers.org/interpro/IPR028261
iAM_Pb448	PBANKA_100950	http://identifiers.org/interpro/IPR029055
iAM_Pb448	PBANKA_100950	http://identifiers.org/uniprot/A0A077YGF1
iAM_Pb448	PBANKA_100950	http://identifiers.org/goa/A0A077YGF1
iAM_Pb448	PBANKA_136430	http://identifiers.org/ncbigene/3427897
iAM_Pb448	PBANKA_136430	http://identifiers.org/interpro/IPR000577
iAM_Pb448	PBANKA_136430	http://identifiers.org/interpro/IPR005999
iAM_Pb448	PBANKA_136430	http://identifiers.org/interpro/IPR018483
iAM_Pb448	PBANKA_136430	http://identifiers.org/interpro/IPR018484
iAM_Pb448	PBANKA_136430	http://identifiers.org/interpro/IPR018485
iAM_Pb448	PBANKA_136430	http://identifiers.org/uniprot/Q4YSV1
iAM_Pb448	PBANKA_136430	http://identifiers.org/goa/Q4YSV1
iAM_Pb448	PBANKA_100710	http://identifiers.org/ncbigene/3429099
iAM_Pb448	PBANKA_100710	http://identifiers.org/interpro/IPR002198
iAM_Pb448	PBANKA_100710	http://identifiers.org/interpro/IPR016040
iAM_Pb448	PBANKA_100710	http://identifiers.org/uniprot/A0A077YD84
iAM_Pb448	PBANKA_100710	http://identifiers.org/goa/A0A077YD84
iAM_Pb448	PBANKA_030230	http://identifiers.org/ncbigene/3423463
iAM_Pb448	PBANKA_030230	http://identifiers.org/interpro/IPR000796
iAM_Pb448	PBANKA_030230	http://identifiers.org/interpro/IPR004838
iAM_Pb448	PBANKA_030230	http://identifiers.org/interpro/IPR004839
iAM_Pb448	PBANKA_030230	http://identifiers.org/interpro/IPR015421
iAM_Pb448	PBANKA_030230	http://identifiers.org/interpro/IPR015422
iAM_Pb448	PBANKA_030230	http://identifiers.org/interpro/IPR015424
iAM_Pb448	PBANKA_030230	http://identifiers.org/uniprot/Q4YZE6
iAM_Pb448	PBANKA_030230	http://identifiers.org/goa/Q4YZE6
iAM_Pb448	PBANKA_114130	http://identifiers.org/ncbigene/3420924
iAM_Pb448	PBANKA_114130	http://identifiers.org/interpro/IPR006222
iAM_Pb448	PBANKA_114130	http://identifiers.org/interpro/IPR006223
iAM_Pb448	PBANKA_114130	http://identifiers.org/interpro/IPR013977
iAM_Pb448	PBANKA_114130	http://identifiers.org/interpro/IPR027266
iAM_Pb448	PBANKA_114130	http://identifiers.org/interpro/IPR028896
iAM_Pb448	PBANKA_114130	http://identifiers.org/interpro/IPR029043
iAM_Pb448	PBANKA_114130	http://identifiers.org/uniprot/A0A077XGB2
iAM_Pb448	PBANKA_114130	http://identifiers.org/goa/A0A077XGB2
iAM_Pb448	PBANKA_091550	http://identifiers.org/ncbigene/3425275
iAM_Pb448	PBANKA_091550	http://identifiers.org/interpro/IPR000089
iAM_Pb448	PBANKA_091550	http://identifiers.org/interpro/IPR002930
iAM_Pb448	PBANKA_091550	http://identifiers.org/interpro/IPR003016
iAM_Pb448	PBANKA_091550	http://identifiers.org/interpro/IPR011053
iAM_Pb448	PBANKA_091550	http://identifiers.org/uniprot/A0A077XDA6
iAM_Pb448	PBANKA_070210	http://identifiers.org/ncbigene/3426021
iAM_Pb448	PBANKA_070210	http://identifiers.org/interpro/IPR004324
iAM_Pb448	PBANKA_070210	http://identifiers.org/interpro/IPR020846
iAM_Pb448	PBANKA_070210	http://identifiers.org/uniprot/A0A077XAQ2
iAM_Pb448	PBANKA_070210	http://identifiers.org/goa/A0A077XAQ2
iAM_Pb448	PBANKA_133820	http://identifiers.org/ncbigene/3426806
iAM_Pb448	PBANKA_133820	http://identifiers.org/interpro/IPR010084
iAM_Pb448	PBANKA_133820	http://identifiers.org/interpro/IPR013114
iAM_Pb448	PBANKA_133820	http://identifiers.org/interpro/IPR029069
iAM_Pb448	PBANKA_133820	http://identifiers.org/uniprot/A0A077XKB4
iAM_Pb448	PBANKA_133820	http://identifiers.org/goa/A0A077XKB4
iAM_Pb448	PBANKA_131590	http://identifiers.org/ncbigene/3418276
iAM_Pb448	PBANKA_131590	http://identifiers.org/interpro/IPR017703
iAM_Pb448	PBANKA_131590	http://identifiers.org/uniprot/A0A077XIB3
iAM_Pb448	PBANKA_131590	http://identifiers.org/goa/A0A077XIB3
iAM_Pb448	PBANKA_145440	http://identifiers.org/ncbigene/3426061
iAM_Pb448	PBANKA_145440	http://identifiers.org/interpro/IPR029045
iAM_Pb448	PBANKA_145440	http://identifiers.org/interpro/IPR032259
iAM_Pb448	PBANKA_145440	http://identifiers.org/uniprot/A0A077XKG2
iAM_Pb448	PBANKA_145440	http://identifiers.org/goa/A0A077XKG2
iAM_Pb448	PBANKA_093150	http://identifiers.org/ncbigene/3426397
iAM_Pb448	PBANKA_093150	http://identifiers.org/interpro/IPR004324
iAM_Pb448	PBANKA_093150	http://identifiers.org/interpro/IPR020846
iAM_Pb448	PBANKA_093150	http://identifiers.org/uniprot/A0A077XDV7
iAM_Pb448	PBANKA_093150	http://identifiers.org/goa/A0A077XDV7
iAM_Pb448	PBANKA_142130	http://identifiers.org/ncbigene/3426674
iAM_Pb448	PBANKA_142130	http://identifiers.org/interpro/IPR006349
iAM_Pb448	PBANKA_142130	http://identifiers.org/interpro/IPR006357
iAM_Pb448	PBANKA_142130	http://identifiers.org/interpro/IPR023214
iAM_Pb448	PBANKA_142130	http://identifiers.org/interpro/IPR023215
iAM_Pb448	PBANKA_142130	http://identifiers.org/uniprot/Q4YV71
iAM_Pb448	PBANKA_142130	http://identifiers.org/goa/Q4YV71
iAM_Pb448	PBANKA_100400	http://identifiers.org/ncbigene/3427400
iAM_Pb448	PBANKA_100400	http://identifiers.org/interpro/IPR001279
iAM_Pb448	PBANKA_100400	http://identifiers.org/interpro/IPR017782
iAM_Pb448	PBANKA_100400	http://identifiers.org/interpro/IPR032282
iAM_Pb448	PBANKA_100400	http://identifiers.org/uniprot/A0A077YGA0
iAM_Pb448	PBANKA_100400	http://identifiers.org/goa/A0A077YGA0
iAM_Pb448	PBANKA_131460	http://identifiers.org/ncbigene/3428509
iAM_Pb448	PBANKA_131460	http://identifiers.org/interpro/IPR002155
iAM_Pb448	PBANKA_131460	http://identifiers.org/interpro/IPR016039
iAM_Pb448	PBANKA_131460	http://identifiers.org/interpro/IPR020613
iAM_Pb448	PBANKA_131460	http://identifiers.org/interpro/IPR020616
iAM_Pb448	PBANKA_131460	http://identifiers.org/interpro/IPR020617
iAM_Pb448	PBANKA_131460	http://identifiers.org/uniprot/A0A077XID0
iAM_Pb448	PBANKA_131460	http://identifiers.org/goa/A0A077XID0
iAM_Pb448	PBANKA_060440	http://identifiers.org/ncbigene/3420649
iAM_Pb448	PBANKA_060440	http://identifiers.org/interpro/IPR001279
iAM_Pb448	PBANKA_060440	http://identifiers.org/interpro/IPR032282
iAM_Pb448	PBANKA_060440	http://identifiers.org/uniprot/A0A077XA52
iAM_Pb448	PBANKA_133280	http://identifiers.org/ncbigene/3428154
iAM_Pb448	PBANKA_133280	http://identifiers.org/interpro/IPR000022
iAM_Pb448	PBANKA_133280	http://identifiers.org/interpro/IPR000089
iAM_Pb448	PBANKA_133280	http://identifiers.org/interpro/IPR005479
iAM_Pb448	PBANKA_133280	http://identifiers.org/interpro/IPR005481
iAM_Pb448	PBANKA_133280	http://identifiers.org/interpro/IPR005482
iAM_Pb448	PBANKA_133280	http://identifiers.org/interpro/IPR011053
iAM_Pb448	PBANKA_133280	http://identifiers.org/interpro/IPR011054
iAM_Pb448	PBANKA_133280	http://identifiers.org/interpro/IPR011761
iAM_Pb448	PBANKA_133280	http://identifiers.org/interpro/IPR011762
iAM_Pb448	PBANKA_133280	http://identifiers.org/interpro/IPR011763
iAM_Pb448	PBANKA_133280	http://identifiers.org/interpro/IPR011764
iAM_Pb448	PBANKA_133280	http://identifiers.org/interpro/IPR013815
iAM_Pb448	PBANKA_133280	http://identifiers.org/interpro/IPR013816
iAM_Pb448	PBANKA_133280	http://identifiers.org/interpro/IPR016185
iAM_Pb448	PBANKA_133280	http://identifiers.org/interpro/IPR029045
iAM_Pb448	PBANKA_133280	http://identifiers.org/uniprot/A0A077XIR7
iAM_Pb448	PBANKA_133280	http://identifiers.org/goa/A0A077XIR7
iAM_Pb448	PBANKA_132360	http://identifiers.org/ncbigene/3427505
iAM_Pb448	PBANKA_132360	http://identifiers.org/interpro/IPR004143
iAM_Pb448	PBANKA_132360	http://identifiers.org/interpro/IPR004408
iAM_Pb448	PBANKA_132360	http://identifiers.org/uniprot/Q4YYF6
iAM_Pb448	PBANKA_132360	http://identifiers.org/goa/Q4YYF6
iAM_Pb448	PBANKA_082380	http://identifiers.org/ncbigene/3425661
iAM_Pb448	PBANKA_082380	http://identifiers.org/interpro/IPR002198
iAM_Pb448	PBANKA_082380	http://identifiers.org/interpro/IPR002347
iAM_Pb448	PBANKA_082380	http://identifiers.org/interpro/IPR011284
iAM_Pb448	PBANKA_082380	http://identifiers.org/interpro/IPR016040
iAM_Pb448	PBANKA_082380	http://identifiers.org/interpro/IPR020904
iAM_Pb448	PBANKA_082380	http://identifiers.org/uniprot/Q4Z7P8
iAM_Pb448	PBANKA_082380	http://identifiers.org/goa/Q4Z7P8
iAM_Pb448	PBANKA_142370	http://identifiers.org/ncbigene/3426961
iAM_Pb448	PBANKA_142370	http://identifiers.org/interpro/IPR006368
iAM_Pb448	PBANKA_142370	http://identifiers.org/interpro/IPR016040
iAM_Pb448	PBANKA_142370	http://identifiers.org/uniprot/Q4YRH0
iAM_Pb448	PBANKA_142370	http://identifiers.org/goa/Q4YRH0
iAM_Pb448	PBANKA_121100	http://identifiers.org/ncbigene/3424988
iAM_Pb448	PBANKA_121100	http://identifiers.org/interpro/IPR001674
iAM_Pb448	PBANKA_121100	http://identifiers.org/interpro/IPR004739
iAM_Pb448	PBANKA_121100	http://identifiers.org/interpro/IPR014729
iAM_Pb448	PBANKA_121100	http://identifiers.org/interpro/IPR017926
iAM_Pb448	PBANKA_121100	http://identifiers.org/interpro/IPR022310
iAM_Pb448	PBANKA_121100	http://identifiers.org/interpro/IPR025777
iAM_Pb448	PBANKA_121100	http://identifiers.org/interpro/IPR029062
iAM_Pb448	PBANKA_121100	http://identifiers.org/uniprot/Q4Z1X2
iAM_Pb448	PBANKA_121100	http://identifiers.org/goa/Q4Z1X2
iAM_Pb448	PBANKA_131840	http://identifiers.org/ncbigene/3428806
iAM_Pb448	PBANKA_131840	http://identifiers.org/interpro/IPR006113
iAM_Pb448	PBANKA_131840	http://identifiers.org/interpro/IPR006114
iAM_Pb448	PBANKA_131840	http://identifiers.org/interpro/IPR006115
iAM_Pb448	PBANKA_131840	http://identifiers.org/interpro/IPR006183
iAM_Pb448	PBANKA_131840	http://identifiers.org/interpro/IPR008927
iAM_Pb448	PBANKA_131840	http://identifiers.org/interpro/IPR012284
iAM_Pb448	PBANKA_131840	http://identifiers.org/interpro/IPR013328
iAM_Pb448	PBANKA_131840	http://identifiers.org/interpro/IPR016040
iAM_Pb448	PBANKA_131840	http://identifiers.org/uniprot/A0A077XID6
iAM_Pb448	PBANKA_131840	http://identifiers.org/goa/A0A077XID6
iAM_Pb448	PBANKA_142850	http://identifiers.org/ncbigene/3428150
iAM_Pb448	PBANKA_142850	http://identifiers.org/interpro/IPR002123
iAM_Pb448	PBANKA_142850	http://identifiers.org/uniprot/Q4YT28
iAM_Pb448	PBANKA_142850	http://identifiers.org/goa/Q4YT28
iAM_Pb448	PBANKA_141670	http://identifiers.org/ncbigene/3427825
iAM_Pb448	PBANKA_141670	http://identifiers.org/interpro/IPR002123
iAM_Pb448	PBANKA_141670	http://identifiers.org/interpro/IPR016222
iAM_Pb448	PBANKA_141670	http://identifiers.org/uniprot/Q4YT90
iAM_Pb448	PBANKA_141670	http://identifiers.org/goa/Q4YT90
iAM_Pb448	PBANKA_103590	http://identifiers.org/ncbigene/3422359
iAM_Pb448	PBANKA_103590	http://identifiers.org/interpro/IPR000909
iAM_Pb448	PBANKA_103590	http://identifiers.org/interpro/IPR004129
iAM_Pb448	PBANKA_103590	http://identifiers.org/interpro/IPR017946
iAM_Pb448	PBANKA_103590	http://identifiers.org/interpro/IPR030395
iAM_Pb448	PBANKA_103590	http://identifiers.org/uniprot/A0A077YDV8
iAM_Pb448	PBANKA_103590	http://identifiers.org/goa/A0A077YDV8
iAM_Pb448	PBANKA_112510	http://identifiers.org/ncbigene/3424226
iAM_Pb448	PBANKA_112510	http://identifiers.org/interpro/IPR014030
iAM_Pb448	PBANKA_112510	http://identifiers.org/interpro/IPR014031
iAM_Pb448	PBANKA_112510	http://identifiers.org/interpro/IPR016039
iAM_Pb448	PBANKA_112510	http://identifiers.org/interpro/IPR017568
iAM_Pb448	PBANKA_112510	http://identifiers.org/interpro/IPR018201
iAM_Pb448	PBANKA_112510	http://identifiers.org/interpro/IPR020841
iAM_Pb448	PBANKA_112510	http://identifiers.org/uniprot/A0A077XHX2
iAM_Pb448	PBANKA_112510	http://identifiers.org/goa/A0A077XHX2
iAM_Pb448	PBANKA_123000	http://identifiers.org/ncbigene/3425829
iAM_Pb448	PBANKA_123000	http://identifiers.org/interpro/IPR009447
iAM_Pb448	PBANKA_123000	http://identifiers.org/uniprot/A0A077XHB5
iAM_Pb448	PBANKA_123000	http://identifiers.org/goa/A0A077XHB5
iAM_Pb448	PBANKA_135470	http://identifiers.org/ncbigene/3425623
iAM_Pb448	PBANKA_135470	http://identifiers.org/interpro/IPR005599
iAM_Pb448	PBANKA_135470	http://identifiers.org/uniprot/A0A077XJC2
iAM_Pb448	PBANKA_135470	http://identifiers.org/goa/A0A077XJC2
iAM_Pb448	PBANKA_071550	http://identifiers.org/ncbigene/3423609
iAM_Pb448	PBANKA_071550	http://identifiers.org/interpro/IPR013078
iAM_Pb448	PBANKA_071550	http://identifiers.org/interpro/IPR029033
iAM_Pb448	PBANKA_071550	http://identifiers.org/uniprot/Q4Z0S6
iAM_Pb448	PBANKA_071550	http://identifiers.org/goa/Q4Z0S6
iAM_Pb448	PBANKA_040470	http://identifiers.org/ncbigene/3428192
iAM_Pb448	PBANKA_040470	http://identifiers.org/interpro/IPR002109
iAM_Pb448	PBANKA_040470	http://identifiers.org/interpro/IPR011767
iAM_Pb448	PBANKA_040470	http://identifiers.org/interpro/IPR011899
iAM_Pb448	PBANKA_040470	http://identifiers.org/interpro/IPR012336
iAM_Pb448	PBANKA_040470	http://identifiers.org/interpro/IPR014025
iAM_Pb448	PBANKA_040470	http://identifiers.org/uniprot/A0A077X9V5
iAM_Pb448	PBANKA_040470	http://identifiers.org/goa/A0A077X9V5
iAM_Pb448	PBANKA_130280	http://identifiers.org/ncbigene/3428346
iAM_Pb448	PBANKA_130280	http://identifiers.org/interpro/IPR000866
iAM_Pb448	PBANKA_130280	http://identifiers.org/interpro/IPR012336
iAM_Pb448	PBANKA_130280	http://identifiers.org/interpro/IPR019479
iAM_Pb448	PBANKA_130280	http://identifiers.org/interpro/IPR024706
iAM_Pb448	PBANKA_130280	http://identifiers.org/uniprot/A0A077XJN8
iAM_Pb448	PBANKA_130280	http://identifiers.org/goa/A0A077XJN8
iAM_Pb448	PBANKA_051100	http://identifiers.org/ncbigene/3425317
iAM_Pb448	PBANKA_051100	http://identifiers.org/interpro/IPR004143
iAM_Pb448	PBANKA_051100	http://identifiers.org/interpro/IPR004408
iAM_Pb448	PBANKA_051100	http://identifiers.org/uniprot/Q4Z693
iAM_Pb448	PBANKA_051100	http://identifiers.org/goa/Q4Z693
iAM_Pb448	PBANKA_122800	http://identifiers.org/ncbigene/3426551
iAM_Pb448	PBANKA_122800	http://identifiers.org/interpro/IPR000866
iAM_Pb448	PBANKA_122800	http://identifiers.org/interpro/IPR012336
iAM_Pb448	PBANKA_122800	http://identifiers.org/interpro/IPR019479
iAM_Pb448	PBANKA_122800	http://identifiers.org/interpro/IPR024706
iAM_Pb448	PBANKA_122800	http://identifiers.org/uniprot/Q4YVS0
iAM_Pb448	PBANKA_122800	http://identifiers.org/goa/Q4YVS0
iAM_Pb448	PBANKA_143080	http://identifiers.org/ncbigene/3427501
iAM_Pb448	PBANKA_143080	http://identifiers.org/interpro/IPR000866
iAM_Pb448	PBANKA_143080	http://identifiers.org/interpro/IPR012336
iAM_Pb448	PBANKA_143080	http://identifiers.org/interpro/IPR019479
iAM_Pb448	PBANKA_143080	http://identifiers.org/interpro/IPR024706
iAM_Pb448	PBANKA_143080	http://identifiers.org/uniprot/A0A077XIE2
iAM_Pb448	PBANKA_143080	http://identifiers.org/goa/A0A077XIE2
iAM_Pb448	PBANKA_051980	http://identifiers.org/ncbigene/3421110
iAM_Pb448	PBANKA_051980	http://identifiers.org/interpro/IPR020846
iAM_Pb448	PBANKA_051980	http://identifiers.org/interpro/IPR024371
iAM_Pb448	PBANKA_051980	http://identifiers.org/uniprot/A0A077X7Z4
iAM_Pb448	PBANKA_051980	http://identifiers.org/goa/A0A077X7Z4
iAM_Pb448	PBANKA_040220	http://identifiers.org/ncbigene/3427239
iAM_Pb448	PBANKA_040220	http://identifiers.org/interpro/IPR012336
iAM_Pb448	PBANKA_040220	http://identifiers.org/uniprot/Q4YTK4
iAM_Pb448	PBANKA_091820	http://identifiers.org/ncbigene/3428277
iAM_Pb448	PBANKA_091820	http://identifiers.org/interpro/IPR005843
iAM_Pb448	PBANKA_091820	http://identifiers.org/interpro/IPR005844
iAM_Pb448	PBANKA_091820	http://identifiers.org/interpro/IPR016055
iAM_Pb448	PBANKA_091820	http://identifiers.org/interpro/IPR016066
iAM_Pb448	PBANKA_091820	http://identifiers.org/uniprot/A0A077XDG1
iAM_Pb448	PBANKA_091820	http://identifiers.org/goa/A0A077XDG1
iAM_Pb448	PBANKA_144380	http://identifiers.org/ncbigene/3417560
iAM_Pb448	PBANKA_144380	http://identifiers.org/interpro/IPR003439
iAM_Pb448	PBANKA_144380	http://identifiers.org/interpro/IPR003593
iAM_Pb448	PBANKA_144380	http://identifiers.org/interpro/IPR011527
iAM_Pb448	PBANKA_144380	http://identifiers.org/interpro/IPR017871
iAM_Pb448	PBANKA_144380	http://identifiers.org/interpro/IPR027417
iAM_Pb448	PBANKA_144380	http://identifiers.org/uniprot/A0A077XIT6
iAM_Pb448	PBANKA_144380	http://identifiers.org/goa/A0A077XIT6
iAM_Pb448	PBANKA_082470	http://identifiers.org/ncbigene/3428560
iAM_Pb448	PBANKA_082470	http://identifiers.org/interpro/IPR004099
iAM_Pb448	PBANKA_082470	http://identifiers.org/interpro/IPR006338
iAM_Pb448	PBANKA_082470	http://identifiers.org/interpro/IPR012999
iAM_Pb448	PBANKA_082470	http://identifiers.org/interpro/IPR016156
iAM_Pb448	PBANKA_082470	http://identifiers.org/interpro/IPR023753
iAM_Pb448	PBANKA_082470	http://identifiers.org/uniprot/A0A077X9X4
iAM_Pb448	PBANKA_082470	http://identifiers.org/goa/A0A077X9X4
iAM_Pb448	PBANKA_081210	http://identifiers.org/ncbigene/3426034
iAM_Pb448	PBANKA_081210	http://identifiers.org/interpro/IPR009450
iAM_Pb448	PBANKA_081210	http://identifiers.org/uniprot/A0A077XC12
iAM_Pb448	PBANKA_081210	http://identifiers.org/goa/A0A077XC12
iAM_Pb448	PBANKA_102340	http://identifiers.org/ncbigene/3427669
iAM_Pb448	PBANKA_102340	http://identifiers.org/interpro/IPR004099
iAM_Pb448	PBANKA_102340	http://identifiers.org/interpro/IPR012999
iAM_Pb448	PBANKA_102340	http://identifiers.org/interpro/IPR016156
iAM_Pb448	PBANKA_102340	http://identifiers.org/interpro/IPR023753
iAM_Pb448	PBANKA_102340	http://identifiers.org/uniprot/Q4YTC4
